%
% Bike sharing systems are new generation of traditional bike rentals where whole process from membership, rental and return 
% back has become automatic. Through these systems, user is able to easily rent a bike from a particular position and return 
% back at another position. Currently, there are about over 500 bike-sharing programs around the world which is composed of 
% over 500 thousands bicycles. Today, there exists great interest in these systems due to their important role in traffic, 
% environmental and health issues. 
%
% Apart from interesting real world applications of bike sharing systems, the characteristics of data being generated by
% these systems make them attractive for the research. Opposed to other transport services such as bus or subway, the duration
% of travel, departure and arrival position is explicitly recorded in these systems. This feature turns bike sharing system into
% a virtual sensor network that can be used for sensing mobility in the city. Hence, it is expected that most of important
% events in the city could be detected via monitoring these data.
%
% Bike-sharing rental process is highly correlated to the environmental and seasonal settings. For instance, weather conditions,
% precipitation, day of week, season, hour of the day, etc. can affect the rental behaviors. The core data set is related to  
% the two-year historical log corresponding to years 2011 and 2012 from Capital Bikeshare system, Washington D.C., USA which is 
% publicly available in http://capitalbikeshare.com/system-data. We aggregated the data on two hourly and daily basis and then 
% extracted and added the corresponding weather and seasonal information. Weather information are extracted from http://www.freemeteo.com. 
%
% Use of this dataset in publications must be cited to the following publication:
% Fanaee-T, Hadi, and Gama, Joao, "Event labeling combining ensemble detectors and background knowledge", 
% Progress in Artificial Intelligence (2013): pp. 1-15, Springer Berlin Heidelberg, doi:10.1007/s13748-013-0040-3.
%
% Attributes:
% - season : season (1:springer, 2:summer, 3:fall, 4:winter)
% - yr : year (0: 2011, 1:2012)
% - mnth : month ( 1 to 12)
% - hr : hour (0 to 23)
% - holiday : weather day is holiday or not (extracted from http://dchr.dc.gov/page/holiday-schedule)
% - weekday : day of the week
% - workingday : if day is neither weekend nor holiday is 1, otherwise is 0.
% - weathersit : 
%     - 1: Clear, Few clouds, Partly cloudy, Partly cloudy
%     - 2: Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist
%     - 3: Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds
%     - 4: Heavy Rain + Ice Pallets + Thunderstorm + Mist, Snow + Fog
% - temp : Normalized temperature in Celsius. The values are divided to 41 (max)
% - atemp: Normalized feeling temperature in Celsius. The values are divided to 50 (max)
% - hum: Normalized humidity. The values are divided to 100 (max)
% - windspeed: Normalized wind speed. The values are divided to 67 (max)
% - casual: count of casual users
% - registered: count of registered users
% - cnt: count of total rental bikes including both casual and registered
%
% This version was cleanup up by Joaquin Vanschoren:
% - Category labels replaced by category names (season, weathersit, year)
% - Turned back normalization for temperature and windspeed for interpretability
% - Renamed features for readability
%
@RELATION Bike_Sharing_Demand

@ATTRIBUTE season {fall, spring, summer, winter}
@ATTRIBUTE year INTEGER
@ATTRIBUTE month INTEGER
@ATTRIBUTE hour INTEGER
@ATTRIBUTE holiday INTEGER
@ATTRIBUTE weekday INTEGER
@ATTRIBUTE workingday INTEGER
@ATTRIBUTE weather {clear, heavy_rain, misty, rain}
@ATTRIBUTE temp REAL
@ATTRIBUTE feel_temp REAL
@ATTRIBUTE humidity REAL
@ATTRIBUTE windspeed REAL
@ATTRIBUTE casual INTEGER
@ATTRIBUTE registered INTEGER
@ATTRIBUTE count INTEGER

@DATA
spring,2011,1,2,0,2,1,misty,6.5600000000000005,7.575,0.55,12.998,0,3,3
spring,2011,1,5,0,2,1,misty,6.5600000000000005,9.09,0.55,8.9981,0,6,6
spring,2011,1,6,0,2,1,misty,6.5600000000000005,9.09,0.55,8.9981,0,27,27
spring,2011,1,7,0,2,1,misty,6.5600000000000005,11.365,0.55,0.0,2,97,99
spring,2011,1,8,0,2,1,misty,7.38,10.605,0.51,6.0032,3,214,217
spring,2011,1,9,0,2,1,misty,7.38,9.85,0.51,11.0014,3,127,130
spring,2011,1,10,0,2,1,misty,8.200000000000001,10.605,0.51,11.0014,3,51,54
spring,2011,1,11,0,2,1,misty,8.200000000000001,10.605,0.47,8.9981,4,31,35
spring,2011,1,12,0,2,1,misty,8.200000000000001,11.365,0.51,7.0015,2,55,57
spring,2011,1,13,0,2,1,misty,8.200000000000001,11.365,0.59,6.0032,6,46,52
spring,2011,1,14,0,2,1,misty,8.200000000000001,11.365,0.59,6.0032,3,60,63
spring,2011,1,15,0,2,1,misty,6.5600000000000005,9.85,0.8,6.0032,2,45,47
spring,2011,1,16,0,2,1,misty,6.5600000000000005,7.575,0.86,15.001299999999999,4,72,76
spring,2011,1,17,0,2,1,misty,6.5600000000000005,7.575,0.86,15.001299999999999,6,130,136
spring,2011,1,18,0,2,1,rain,6.5600000000000005,9.09,0.93,7.0015,1,94,95
spring,2011,1,19,0,2,1,rain,6.5600000000000005,11.365,0.93,0.0,0,51,51
spring,2011,1,20,0,2,1,rain,6.5600000000000005,7.575,0.93,12.998,0,32,32
spring,2011,1,21,0,2,1,rain,6.5600000000000005,9.85,0.86,6.0032,0,20,20
spring,2011,1,22,0,2,1,rain,6.5600000000000005,9.09,0.93,7.0015,1,28,29
spring,2011,1,23,0,2,1,rain,6.5600000000000005,9.85,0.93,6.0032,1,18,19
spring,2011,1,0,0,3,1,misty,6.5600000000000005,9.85,0.86,6.0032,0,7,7
spring,2011,1,1,0,3,1,misty,6.5600000000000005,9.09,0.86,7.0015,0,6,6
spring,2011,1,2,0,3,1,clear,5.74,7.575,0.86,8.9981,0,1,1
spring,2011,1,5,0,3,1,clear,5.74,7.575,0.86,11.0014,0,5,5
spring,2011,1,6,0,3,1,clear,4.92,7.575,0.93,8.9981,0,16,16
spring,2011,1,7,0,3,1,clear,5.74,7.575,0.69,8.9981,0,54,54
spring,2011,1,8,0,3,1,clear,6.5600000000000005,8.334999999999999,0.59,11.0014,3,125,128
spring,2011,1,9,0,3,1,clear,6.5600000000000005,6.819999999999999,0.59,22.0028,3,78,81
spring,2011,1,10,0,3,1,clear,7.38,9.09,0.55,15.001299999999999,0,39,39
spring,2011,1,11,0,3,1,clear,8.200000000000001,9.09,0.51,26.0027,3,32,35
spring,2011,1,12,0,3,1,clear,8.200000000000001,7.575,0.47,39.000699999999995,3,52,55
spring,2011,1,13,0,3,1,clear,9.02,9.85,0.44,23.9994,0,49,49
spring,2011,1,14,0,3,1,clear,8.200000000000001,9.09,0.47,22.0028,0,44,44
spring,2011,1,15,0,3,1,clear,8.200000000000001,8.334999999999999,0.47,27.999299999999998,1,48,49
spring,2011,1,16,0,3,1,clear,9.02,9.85,0.44,22.0028,5,63,68
spring,2011,1,17,0,3,1,clear,8.200000000000001,9.09,0.47,23.9994,0,139,139
spring,2011,1,18,0,3,1,clear,8.200000000000001,7.575,0.47,35.0008,2,135,137
spring,2011,1,19,0,3,1,clear,7.38,7.575,0.47,27.999299999999998,1,82,83
spring,2011,1,20,0,3,1,clear,6.5600000000000005,6.819999999999999,0.5,22.0028,2,54,56
spring,2011,1,21,0,3,1,clear,6.5600000000000005,6.819999999999999,0.55,22.0028,0,57,57
spring,2011,1,22,0,3,1,clear,6.5600000000000005,6.0600000000000005,0.55,30.002599999999997,1,32,33
spring,2011,1,23,0,3,1,clear,5.74,5.305,0.59,27.999299999999998,1,19,20
spring,2011,1,0,0,4,1,clear,5.74,6.0600000000000005,0.59,19.0012,1,6,7
spring,2011,1,1,0,4,1,clear,5.74,6.0600000000000005,0.5,19.0012,0,2,2
spring,2011,1,2,0,4,1,clear,5.74,6.0600000000000005,0.5,23.9994,0,2,2
spring,2011,1,3,0,4,1,clear,5.74,6.0600000000000005,0.5,22.0028,0,3,3
spring,2011,1,4,0,4,1,clear,5.74,6.0600000000000005,0.5,16.997899999999998,0,4,4
spring,2011,1,5,0,4,1,clear,5.74,6.0600000000000005,0.5,19.999499999999998,0,3,3
spring,2011,1,6,0,4,1,clear,4.92,7.575,0.54,8.9981,0,28,28
spring,2011,1,7,0,4,1,clear,4.92,7.575,0.54,8.9981,0,72,72
spring,2011,1,8,0,4,1,clear,5.74,6.819999999999999,0.5,12.998,5,197,202
spring,2011,1,9,0,4,1,clear,5.74,6.0600000000000005,0.5,22.0028,2,137,139
spring,2011,1,10,0,4,1,misty,6.5600000000000005,6.819999999999999,0.5,23.9994,2,36,38
spring,2011,1,11,0,4,1,misty,8.200000000000001,8.334999999999999,0.44,30.002599999999997,4,33,37
spring,2011,1,12,0,4,1,clear,8.200000000000001,8.334999999999999,0.44,27.999299999999998,3,49,52
spring,2011,1,13,0,4,1,clear,9.02,9.85,0.41,30.002599999999997,2,81,83
spring,2011,1,14,0,4,1,clear,9.02,9.85,0.41,26.0027,3,39,42
spring,2011,1,15,0,4,1,clear,9.84,10.605,0.38,19.999499999999998,5,55,60
spring,2011,1,16,0,4,1,clear,9.84,10.605,0.38,23.9994,2,76,78
spring,2011,1,17,0,4,1,clear,8.200000000000001,9.09,0.4,19.0012,4,158,162
spring,2011,1,18,0,4,1,clear,8.200000000000001,9.09,0.4,22.0028,3,141,144
spring,2011,1,19,0,4,1,clear,6.5600000000000005,7.575,0.47,16.997899999999998,1,98,99
spring,2011,1,20,0,4,1,clear,6.5600000000000005,7.575,0.47,15.001299999999999,0,64,64
spring,2011,1,21,0,4,1,clear,5.74,6.0600000000000005,0.46,19.999499999999998,0,40,40
spring,2011,1,22,0,4,1,clear,5.74,6.0600000000000005,0.46,22.0028,0,30,30
spring,2011,1,23,0,4,1,clear,4.92,6.819999999999999,0.5,12.998,1,14,15
spring,2011,1,0,0,5,1,clear,4.92,6.819999999999999,0.5,12.998,0,14,14
spring,2011,1,1,0,5,1,clear,4.1000000000000005,6.0600000000000005,0.54,11.0014,0,5,5
spring,2011,1,2,0,5,1,clear,4.1000000000000005,6.0600000000000005,0.54,8.9981,0,1,1
spring,2011,1,3,0,5,1,clear,4.1000000000000005,6.819999999999999,0.54,7.0015,0,1,1
spring,2011,1,5,0,5,1,clear,4.1000000000000005,6.819999999999999,0.54,6.0032,0,8,8
spring,2011,1,6,0,5,1,clear,4.1000000000000005,9.09,0.54,0.0,0,17,17
spring,2011,1,7,0,5,1,clear,4.1000000000000005,6.0600000000000005,0.74,11.0014,0,70,70
spring,2011,1,8,0,5,1,clear,4.92,8.334999999999999,0.68,0.0,2,156,158
spring,2011,1,9,0,5,1,clear,5.74,7.575,0.69,8.9981,0,117,117
spring,2011,1,10,0,5,1,clear,7.38,9.09,0.55,12.998,4,40,44
spring,2011,1,11,0,5,1,clear,7.38,8.334999999999999,0.51,19.0012,6,47,53
spring,2011,1,12,0,5,1,clear,8.200000000000001,9.85,0.44,16.997899999999998,2,59,61
spring,2011,1,13,0,5,1,clear,9.02,9.85,0.37,26.0027,4,73,77
spring,2011,1,14,0,5,1,clear,9.02,10.605,0.41,19.0012,5,59,64
spring,2011,1,15,0,5,1,clear,9.84,12.120000000000001,0.38,11.0014,9,59,68
spring,2011,1,16,0,5,1,clear,9.02,12.120000000000001,0.41,7.0015,3,87,90
spring,2011,1,17,0,5,1,clear,9.02,11.365,0.41,11.0014,4,155,159
spring,2011,1,18,0,5,1,clear,8.200000000000001,12.879999999999999,0.47,0.0,5,134,139
spring,2011,1,19,0,5,1,clear,6.5600000000000005,9.85,0.59,6.0032,3,89,92
spring,2011,1,20,0,5,1,clear,7.38,12.120000000000001,0.59,0.0,0,68,68
spring,2011,1,21,0,5,1,clear,6.5600000000000005,11.365,0.69,0.0,4,48,52
spring,2011,1,22,0,5,1,misty,6.5600000000000005,11.365,0.69,0.0,2,34,36
spring,2011,1,23,0,5,1,misty,7.38,12.120000000000001,0.55,0.0,1,26,27
spring,2011,1,0,0,6,0,clear,7.38,12.120000000000001,0.55,0.0,3,25,28
spring,2011,1,1,0,6,0,misty,6.5600000000000005,9.85,0.59,6.0032,2,18,20
spring,2011,1,2,0,6,0,misty,6.5600000000000005,9.85,0.59,6.0032,0,12,12
spring,2011,1,3,0,6,0,misty,6.5600000000000005,11.365,0.59,0.0,1,7,8
spring,2011,1,4,0,6,0,misty,6.5600000000000005,11.365,0.59,0.0,0,5,5
spring,2011,1,5,0,6,0,clear,6.5600000000000005,11.365,0.59,0.0,0,1,1
spring,2011,1,6,0,6,0,clear,5.74,8.334999999999999,0.63,7.0015,1,2,3
spring,2011,1,7,0,6,0,clear,5.74,10.605,0.63,0.0,1,9,10
spring,2011,1,8,0,6,0,clear,5.74,7.575,0.63,8.9981,1,22,23
spring,2011,1,9,0,6,0,clear,6.5600000000000005,9.09,0.64,8.9981,2,31,33
spring,2011,1,10,0,6,0,clear,7.38,9.85,0.59,11.0014,2,57,59
spring,2011,1,11,0,6,0,clear,8.200000000000001,9.85,0.55,15.001299999999999,18,54,72
spring,2011,1,12,0,6,0,clear,9.84,11.365,0.48,15.001299999999999,15,74,89
spring,2011,1,13,0,6,0,clear,11.48,12.879999999999999,0.38,19.999499999999998,21,80,101
spring,2011,1,14,0,6,0,clear,12.299999999999999,14.395,0.39,19.0012,26,92,118
spring,2011,1,15,0,6,0,misty,13.120000000000001,15.909999999999998,0.36,12.998,21,108,129
spring,2011,1,16,0,6,0,misty,13.940000000000001,16.665,0.34,12.998,33,95,128
spring,2011,1,17,0,6,0,misty,13.120000000000001,15.15,0.36,19.0012,29,54,83
spring,2011,1,18,0,6,0,misty,12.299999999999999,14.395,0.45,16.997899999999998,15,69,84
spring,2011,1,19,0,6,0,misty,13.120000000000001,15.15,0.39,16.997899999999998,14,60,74
spring,2011,1,20,0,6,0,misty,13.120000000000001,15.15,0.39,16.997899999999998,6,35,41
spring,2011,1,21,0,6,0,misty,13.120000000000001,15.15,0.39,15.001299999999999,6,51,57
spring,2011,1,22,0,6,0,misty,12.299999999999999,15.909999999999998,0.42,7.0015,0,26,26
spring,2011,1,23,0,6,0,clear,12.299999999999999,14.395,0.45,19.0012,5,39,44
spring,2011,1,0,0,0,0,clear,10.66,15.15,0.56,0.0,6,33,39
spring,2011,1,1,0,0,0,clear,10.66,13.635,0.56,8.9981,4,19,23
spring,2011,1,2,0,0,0,clear,10.66,14.395,0.56,6.0032,3,13,16
spring,2011,1,3,0,0,0,clear,9.02,13.635,0.69,0.0,9,6,15
spring,2011,1,4,0,0,0,clear,10.66,12.879999999999999,0.56,11.0014,0,1,1
spring,2011,1,5,0,0,0,misty,10.66,12.879999999999999,0.56,11.0014,1,1,2
spring,2011,1,6,0,0,0,misty,10.66,12.879999999999999,0.56,11.0014,0,1,1
spring,2011,1,7,0,0,0,misty,9.84,10.605,0.56,19.999499999999998,0,3,3
spring,2011,1,8,0,0,0,clear,9.02,10.605,0.55,19.0012,0,18,18
spring,2011,1,9,0,0,0,clear,9.02,10.605,0.51,16.997899999999998,3,29,32
spring,2011,1,10,0,0,0,clear,9.02,10.605,0.51,19.0012,8,71,79
spring,2011,1,11,0,0,0,clear,9.84,11.365,0.44,16.997899999999998,23,70,93
spring,2011,1,12,0,0,0,clear,9.84,10.605,0.41,19.0012,29,75,104
spring,2011,1,13,0,0,0,clear,10.66,11.365,0.35,19.999499999999998,23,95,118
spring,2011,1,14,0,0,0,clear,11.48,13.635,0.36,16.997899999999998,22,69,91
spring,2011,1,15,0,0,0,clear,10.66,12.120000000000001,0.38,16.997899999999998,35,78,113
spring,2011,1,16,0,0,0,clear,9.84,11.365,0.38,15.001299999999999,22,77,99
spring,2011,1,17,0,0,0,clear,9.02,10.605,0.37,16.997899999999998,23,82,105
spring,2011,1,18,0,0,0,clear,8.200000000000001,10.605,0.4,11.0014,11,56,67
spring,2011,1,19,0,0,0,clear,7.38,9.85,0.47,8.9981,14,47,61
spring,2011,1,20,0,0,0,clear,7.38,9.85,0.47,11.0014,7,50,57
spring,2011,1,21,0,0,0,clear,7.38,9.85,0.51,11.0014,6,22,28
spring,2011,1,22,0,0,0,misty,8.200000000000001,10.605,0.49,8.9981,2,19,21
spring,2011,1,23,0,0,0,misty,8.200000000000001,11.365,0.4,7.0015,0,18,18
spring,2011,1,0,1,1,0,misty,8.200000000000001,9.85,0.47,15.001299999999999,1,16,17
spring,2011,1,1,1,1,0,misty,8.200000000000001,9.85,0.44,12.998,1,15,16
spring,2011,1,2,1,1,0,misty,7.38,8.334999999999999,0.43,16.997899999999998,0,8,8
spring,2011,1,3,1,1,0,misty,7.38,9.09,0.43,12.998,0,2,2
spring,2011,1,4,1,1,0,misty,7.38,9.85,0.43,8.9981,1,2,3
spring,2011,1,5,1,1,0,misty,7.38,9.85,0.43,11.0014,0,1,1
spring,2011,1,6,1,1,0,misty,7.38,9.09,0.43,12.998,0,5,5
spring,2011,1,7,1,1,0,misty,6.5600000000000005,9.09,0.5,8.9981,4,9,13
spring,2011,1,8,1,1,0,misty,6.5600000000000005,7.575,0.47,15.001299999999999,3,30,33
spring,2011,1,9,1,1,0,misty,6.5600000000000005,7.575,0.47,15.001299999999999,8,39,47
spring,2011,1,10,1,1,0,misty,6.5600000000000005,7.575,0.5,16.997899999999998,7,50,57
spring,2011,1,11,1,1,0,misty,6.5600000000000005,7.575,0.55,12.998,9,55,64
spring,2011,1,12,1,1,0,misty,7.38,9.85,0.47,8.9981,10,70,80
spring,2011,1,13,1,1,0,misty,7.38,9.85,0.47,8.9981,13,80,93
spring,2011,1,14,1,1,0,misty,7.38,10.605,0.43,7.0015,12,74,86
spring,2011,1,15,1,1,0,misty,8.200000000000001,10.605,0.47,11.0014,21,72,93
spring,2011,1,16,1,1,0,misty,8.200000000000001,10.605,0.47,11.0014,6,76,82
spring,2011,1,17,1,1,0,clear,8.200000000000001,9.85,0.51,12.998,4,67,71
spring,2011,1,18,1,1,0,misty,7.38,8.334999999999999,0.55,16.997899999999998,7,85,92
spring,2011,1,19,1,1,0,rain,7.38,9.09,0.59,12.998,2,58,60
spring,2011,1,20,1,1,0,rain,6.5600000000000005,7.575,0.8,12.998,4,29,33
spring,2011,1,21,1,1,0,rain,6.5600000000000005,7.575,0.8,12.998,3,24,27
spring,2011,1,22,1,1,0,rain,5.74,6.0600000000000005,0.93,16.997899999999998,0,13,13
spring,2011,1,23,1,1,0,rain,6.5600000000000005,6.819999999999999,0.86,19.0012,1,3,4
spring,2011,1,12,0,2,1,misty,8.200000000000001,9.09,0.86,22.0028,0,3,3
spring,2011,1,13,0,2,1,misty,8.200000000000001,9.85,0.86,15.001299999999999,0,22,22
spring,2011,1,14,0,2,1,misty,9.02,11.365,0.8,11.0014,2,26,28
spring,2011,1,15,0,2,1,misty,9.02,11.365,0.87,11.0014,3,32,35
spring,2011,1,16,0,2,1,misty,9.02,11.365,0.87,12.998,0,61,61
spring,2011,1,17,0,2,1,misty,9.02,11.365,0.82,12.998,1,124,125
spring,2011,1,18,0,2,1,misty,9.02,11.365,0.8,11.0014,1,132,133
spring,2011,1,19,0,2,1,misty,9.02,11.365,0.8,8.9981,1,98,99
spring,2011,1,20,0,2,1,misty,9.02,13.635,0.87,0.0,0,83,83
spring,2011,1,21,0,2,1,misty,9.02,12.120000000000001,0.93,7.0015,0,41,41
spring,2011,1,22,0,2,1,misty,9.02,12.879999999999999,0.93,6.0032,0,33,33
spring,2011,1,23,0,2,1,misty,9.02,13.635,0.93,0.0,1,19,20
spring,2011,1,0,0,3,1,misty,9.02,13.635,0.93,0.0,0,3,3
spring,2011,1,1,0,3,1,rain,9.02,11.365,0.93,8.9981,1,6,7
spring,2011,1,2,0,3,1,rain,9.02,11.365,0.93,8.9981,0,3,3
spring,2011,1,4,0,3,1,rain,9.02,11.365,0.93,8.9981,1,1,2
spring,2011,1,5,0,3,1,misty,9.02,12.879999999999999,0.93,6.0032,0,7,7
spring,2011,1,6,0,3,1,misty,9.02,12.879999999999999,0.93,6.0032,0,32,32
spring,2011,1,7,0,3,1,misty,9.84,12.879999999999999,0.92,7.0015,1,89,90
spring,2011,1,8,0,3,1,misty,9.84,12.879999999999999,0.93,7.0015,1,196,197
spring,2011,1,9,0,3,1,misty,9.84,12.879999999999999,0.93,7.0015,2,107,109
spring,2011,1,10,0,3,1,misty,10.66,13.635,0.93,8.9981,1,46,47
spring,2011,1,11,0,3,1,misty,11.48,15.15,0.87,6.0032,5,47,52
spring,2011,1,12,0,3,1,misty,12.299999999999999,15.909999999999998,0.81,6.0032,5,65,70
spring,2011,1,13,0,3,1,clear,16.400000000000002,20.455000000000002,0.62,19.0012,11,67,78
spring,2011,1,14,0,3,1,clear,16.400000000000002,20.455000000000002,0.58,16.997899999999998,7,68,75
spring,2011,1,15,0,3,1,clear,16.400000000000002,20.455000000000002,0.54,19.0012,4,78,82
spring,2011,1,16,0,3,1,clear,15.58,19.695,0.58,26.0027,10,94,104
spring,2011,1,17,0,3,1,clear,14.76,16.665,0.57,22.0028,7,190,197
spring,2011,1,18,0,3,1,clear,13.940000000000001,15.909999999999998,0.61,19.0012,5,156,161
spring,2011,1,19,0,3,1,clear,13.120000000000001,14.395,0.57,27.999299999999998,4,108,112
spring,2011,1,20,0,3,1,clear,13.120000000000001,15.15,0.49,19.999499999999998,2,74,76
spring,2011,1,21,0,3,1,clear,13.120000000000001,14.395,0.49,27.999299999999998,4,55,59
spring,2011,1,22,0,3,1,clear,12.299999999999999,15.15,0.52,11.0014,6,53,59
spring,2011,1,23,0,3,1,clear,12.299999999999999,13.635,0.52,31.0009,1,27,28
spring,2011,1,0,0,4,1,clear,10.66,11.365,0.56,26.0027,5,8,13
spring,2011,1,1,0,4,1,clear,10.66,13.635,0.56,0.0,2,3,5
spring,2011,1,2,0,4,1,clear,10.66,13.635,0.56,0.0,0,2,2
spring,2011,1,3,0,4,1,clear,10.66,12.879999999999999,0.56,11.0014,0,1,1
spring,2011,1,4,0,4,1,clear,10.66,12.879999999999999,0.56,11.0014,0,1,1
spring,2011,1,5,0,4,1,clear,9.84,11.365,0.6,15.001299999999999,0,6,6
spring,2011,1,6,0,4,1,clear,9.02,10.605,0.6,15.001299999999999,0,35,35
spring,2011,1,7,0,4,1,clear,9.02,10.605,0.55,15.001299999999999,1,100,101
spring,2011,1,8,0,4,1,clear,9.02,10.605,0.55,19.0012,2,247,249
spring,2011,1,9,0,4,1,misty,9.84,11.365,0.52,15.001299999999999,3,140,143
spring,2011,1,10,0,4,1,clear,10.66,11.365,0.48,19.999499999999998,1,56,57
spring,2011,1,11,0,4,1,misty,11.48,13.635,0.45,11.0014,5,63,68
spring,2011,1,12,0,4,1,misty,12.299999999999999,16.665,0.42,0.0,7,77,84
spring,2011,1,13,0,4,1,misty,11.48,14.395,0.45,7.0015,12,86,98
spring,2011,1,14,0,4,1,misty,12.299999999999999,15.15,0.45,8.9981,6,75,81
spring,2011,1,15,0,4,1,misty,13.120000000000001,15.909999999999998,0.45,12.998,8,62,70
spring,2011,1,16,0,4,1,misty,12.299999999999999,15.15,0.49,8.9981,8,83,91
spring,2011,1,17,0,4,1,misty,12.299999999999999,15.909999999999998,0.49,7.0015,8,207,215
spring,2011,1,18,0,4,1,misty,10.66,12.879999999999999,0.56,12.998,1,184,185
spring,2011,1,19,0,4,1,clear,10.66,11.365,0.56,22.0028,6,146,152
spring,2011,1,20,0,4,1,misty,10.66,12.120000000000001,0.6,19.0012,2,124,126
spring,2011,1,21,0,4,1,misty,9.84,11.365,0.6,16.997899999999998,3,54,57
spring,2011,1,22,0,4,1,misty,9.84,10.605,0.65,19.0012,0,56,56
spring,2011,1,23,0,4,1,misty,9.84,10.605,0.65,22.0028,3,28,31
spring,2011,1,0,0,5,1,misty,9.84,11.365,0.7,16.997899999999998,1,20,21
spring,2011,1,1,0,5,1,misty,9.84,11.365,0.7,16.997899999999998,0,6,6
spring,2011,1,2,0,5,1,rain,9.84,12.120000000000001,0.75,11.0014,0,2,2
spring,2011,1,3,0,5,1,rain,9.02,10.605,0.8,19.999499999999998,0,1,1
spring,2011,1,4,0,5,1,misty,9.02,12.879999999999999,0.87,6.0032,0,1,1
spring,2011,1,5,0,5,1,clear,9.84,9.85,0.6,27.999299999999998,1,4,5
spring,2011,1,6,0,5,1,clear,9.02,10.605,0.55,16.997899999999998,0,27,27
spring,2011,1,7,0,5,1,clear,8.200000000000001,9.09,0.51,19.0012,2,66,68
spring,2011,1,8,0,5,1,clear,8.200000000000001,9.09,0.47,22.0028,7,210,217
spring,2011,1,9,0,5,1,clear,8.200000000000001,9.09,0.51,23.9994,7,159,166
spring,2011,1,10,0,5,1,clear,8.200000000000001,8.334999999999999,0.47,31.0009,6,57,63
spring,2011,1,11,0,5,1,clear,9.02,9.09,0.41,31.0009,6,53,59
spring,2011,1,12,0,5,1,clear,9.02,9.09,0.27,39.000699999999995,11,67,78
spring,2011,1,13,0,5,1,clear,8.200000000000001,7.575,0.21,39.000699999999995,8,65,73
spring,2011,1,14,0,5,1,clear,8.200000000000001,7.575,0.25,35.0008,6,56,62
spring,2011,1,15,0,5,1,clear,6.5600000000000005,6.0600000000000005,0.26,30.002599999999997,4,61,65
spring,2011,1,16,0,5,1,clear,6.5600000000000005,6.819999999999999,0.26,23.9994,0,97,97
spring,2011,1,17,0,5,1,clear,5.74,6.0600000000000005,0.28,23.9994,10,151,161
spring,2011,1,18,0,5,1,clear,4.92,6.0600000000000005,0.3,16.997899999999998,1,119,120
spring,2011,1,19,0,5,1,clear,4.92,5.305,0.3,22.0028,3,93,96
spring,2011,1,20,0,5,1,clear,4.1000000000000005,3.7900000000000005,0.33,27.999299999999998,1,52,53
spring,2011,1,21,0,5,1,clear,3.2800000000000002,3.7900000000000005,0.38,19.0012,0,41,41
spring,2011,1,22,0,5,1,clear,2.46,1.5150000000000001,0.41,26.0027,1,33,34
spring,2011,1,23,0,5,1,clear,2.46,2.275,0.38,22.0028,0,27,27
spring,2011,1,0,0,6,0,clear,1.6400000000000001,1.5150000000000001,0.45,16.997899999999998,0,13,13
spring,2011,1,1,0,6,0,misty,1.6400000000000001,0.0,0.41,26.0027,3,9,12
spring,2011,1,2,0,6,0,misty,1.6400000000000001,1.5150000000000001,0.41,16.997899999999998,0,11,11
spring,2011,1,3,0,6,0,misty,1.6400000000000001,1.5150000000000001,0.41,19.0012,1,6,7
spring,2011,1,4,0,6,0,misty,0.8200000000000001,0.76,0.48,19.999499999999998,0,3,3
spring,2011,1,6,0,6,0,misty,0.8200000000000001,1.5150000000000001,0.44,15.001299999999999,0,2,2
spring,2011,1,7,0,6,0,clear,0.8200000000000001,0.76,0.44,19.0012,0,8,8
spring,2011,1,8,0,6,0,clear,0.8200000000000001,0.0,0.44,22.0028,1,26,27
spring,2011,1,9,0,6,0,clear,1.6400000000000001,1.5150000000000001,0.41,16.997899999999998,3,37,40
spring,2011,1,10,0,6,0,misty,1.6400000000000001,3.0300000000000002,0.41,11.0014,3,50,53
spring,2011,1,11,0,6,0,misty,2.46,3.7900000000000005,0.38,8.9981,4,59,63
spring,2011,1,12,0,6,0,misty,2.46,5.305,0.38,7.0015,10,60,70
spring,2011,1,13,0,6,0,clear,3.2800000000000002,8.334999999999999,0.35,0.0,12,72,84
spring,2011,1,14,0,6,0,clear,4.1000000000000005,6.819999999999999,0.33,7.0015,11,64,75
spring,2011,1,15,0,6,0,clear,4.92,7.575,0.28,0.0,10,93,103
spring,2011,1,16,0,6,0,clear,4.92,6.819999999999999,0.28,12.998,11,72,83
spring,2011,1,17,0,6,0,clear,4.92,9.85,0.28,0.0,8,59,67
spring,2011,1,18,0,6,0,clear,3.2800000000000002,4.545,0.35,12.998,0,54,54
spring,2011,1,19,0,6,0,clear,3.2800000000000002,5.305,0.35,8.9981,6,53,59
spring,2011,1,20,0,6,0,clear,2.46,3.7900000000000005,0.45,11.0014,1,44,45
spring,2011,1,21,0,6,0,clear,2.46,5.305,0.41,6.0032,0,39,39
spring,2011,1,22,0,6,0,clear,2.46,7.575,0.49,0.0,7,23,30
spring,2011,1,23,0,6,0,clear,1.6400000000000001,3.7900000000000005,0.57,7.0015,2,31,33
spring,2011,1,0,0,0,0,clear,1.6400000000000001,3.7900000000000005,0.57,7.0015,2,20,22
spring,2011,1,1,0,0,0,clear,1.6400000000000001,3.7900000000000005,0.57,7.0015,1,12,13
